properties{
  x = 1920,
  y = 320,
  width = 128,
  height = 32,
  pattern = "3711",
}

tile{
  layer = 0,
  x = 2048,
  y = 320,
  width = 32,
  height = 32,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 2080,
  y = 320,
  width = 128,
  height = 32,
  pattern = "3735",
}

tile{
  layer = 0,
  x = 2208,
  y = 320,
  width = 32,
  height = 32,
  pattern = "3785",
}

tile{
  layer = 0,
  x = 2240,
  y = 320,
  width = 832,
  height = 128,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 3072,
  y = 320,
  width = 32,
  height = 128,
  pattern = "3724",
}

tile{
  layer = 0,
  x = 1920,
  y = 352,
  width = 128,
  height = 32,
  pattern = "3771",
}

tile{
  layer = 0,
  x = 2048,
  y = 352,
  width = 32,
  height = 32,
  pattern = "3736",
}

tile{
  layer = 0,
  x = 2080,
  y = 352,
  width = 128,
  height = 32,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2208,
  y = 352,
  width = 32,
  height = 32,
  pattern = "3722",
}

tile{
  layer = 0,
  x = 1920,
  y = 384,
  width = 32,
  height = 192,
  pattern = "698",
}

tile{
  layer = 0,
  x = 1952,
  y = 384,
  width = 224,
  height = 32,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2176,
  y = 384,
  width = 32,
  height = 32,
  pattern = "3710",
}

tile{
  layer = 0,
  x = 2208,
  y = 384,
  width = 32,
  height = 32,
  pattern = "3775",
}

tile{
  layer = 0,
  x = 1952,
  y = 416,
  width = 192,
  height = 32,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2144,
  y = 416,
  width = 32,
  height = 32,
  pattern = "3710",
}

tile{
  layer = 0,
  x = 2176,
  y = 416,
  width = 32,
  height = 32,
  pattern = "3773",
}

tile{
  layer = 0,
  x = 2208,
  y = 416,
  width = 864,
  height = 32,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 1952,
  y = 448,
  width = 160,
  height = 64,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2112,
  y = 448,
  width = 32,
  height = 32,
  pattern = "3710",
}

tile{
  layer = 0,
  x = 2144,
  y = 448,
  width = 32,
  height = 32,
  pattern = "3775",
}

tile{
  layer = 0,
  x = 2176,
  y = 448,
  width = 864,
  height = 128,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 3040,
  y = 448,
  width = 32,
  height = 32,
  pattern = "3788",
}

tile{
  layer = 0,
  x = 3072,
  y = 448,
  width = 32,
  height = 32,
  pattern = "3736",
}

tile{
  layer = 0,
  x = 2112,
  y = 480,
  width = 32,
  height = 32,
  pattern = "3722",
}

tile{
  layer = 0,
  x = 2144,
  y = 480,
  width = 896,
  height = 96,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 3040,
  y = 480,
  width = 32,
  height = 32,
  pattern = "3724",
}

tile{
  layer = 0,
  x = 3072,
  y = 480,
  width = 128,
  height = 32,
  pattern = "699",
}

tile{
  layer = 0,
  x = 1856,
  y = 512,
  width = 32,
  height = 32,
  pattern = "712",
}

tile{
  layer = 0,
  x = 1952,
  y = 512,
  width = 128,
  height = 1024,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2080,
  y = 512,
  width = 32,
  height = 32,
  pattern = "3710",
}

tile{
  layer = 0,
  x = 2112,
  y = 512,
  width = 32,
  height = 32,
  pattern = "3775",
}

tile{
  layer = 0,
  x = 3040,
  y = 512,
  width = 32,
  height = 32,
  pattern = "3774",
}

tile{
  layer = 0,
  x = 3072,
  y = 512,
  width = 32,
  height = 32,
  pattern = "3712",
}

tile{
  layer = 0,
  x = 0,
  y = 544,
  width = 1824,
  height = 64,
  pattern = "699",
}

tile{
  layer = 0,
  x = 1824,
  y = 544,
  width = 32,
  height = 32,
  pattern = "700",
}

tile{
  layer = 0,
  x = 1856,
  y = 544,
  width = 64,
  height = 32,
  pattern = "722",
}

tile{
  layer = 0,
  x = 2080,
  y = 544,
  width = 32,
  height = 32,
  pattern = "3722",
}

tile{
  layer = 0,
  x = 2112,
  y = 544,
  width = 960,
  height = 32,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 3072,
  y = 544,
  width = 32,
  height = 32,
  pattern = "3724",
}

tile{
  layer = 0,
  x = 1824,
  y = 576,
  width = 32,
  height = 32,
  pattern = "712",
}

tile{
  layer = 0,
  x = 1856,
  y = 576,
  width = 32,
  height = 96,
  pattern = "722",
}

tile{
  layer = 0,
  x = 1888,
  y = 576,
  width = 32,
  height = 32,
  pattern = "686",
}

tile{
  layer = 0,
  x = 1920,
  y = 576,
  width = 160,
  height = 960,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2080,
  y = 576,
  width = 32,
  height = 32,
  pattern = "3734",
}

tile{
  layer = 0,
  x = 2112,
  y = 576,
  width = 128,
  height = 32,
  pattern = "3735",
}

tile{
  layer = 0,
  x = 2240,
  y = 576,
  width = 32,
  height = 32,
  pattern = "3787",
}

tile{
  layer = 0,
  x = 2272,
  y = 576,
  width = 32,
  height = 32,
  pattern = "3788",
}

tile{
  layer = 0,
  x = 2304,
  y = 576,
  width = 256,
  height = 32,
  pattern = "3771",
}

tile{
  layer = 0,
  x = 2560,
  y = 576,
  width = 32,
  height = 32,
  pattern = "3787",
}

tile{
  layer = 0,
  x = 2592,
  y = 576,
  width = 96,
  height = 32,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 2688,
  y = 576,
  width = 32,
  height = 32,
  pattern = "3788",
}

tile{
  layer = 0,
  x = 2720,
  y = 576,
  width = 96,
  height = 32,
  pattern = "3735",
}

tile{
  layer = 0,
  x = 2816,
  y = 576,
  width = 32,
  height = 32,
  pattern = "3787",
}

tile{
  layer = 0,
  x = 2848,
  y = 576,
  width = 192,
  height = 32,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 3040,
  y = 576,
  width = 32,
  height = 32,
  pattern = "3788",
}

tile{
  layer = 0,
  x = 3072,
  y = 576,
  width = 32,
  height = 32,
  pattern = "3736",
}

tile{
  layer = 0,
  x = 0,
  y = 608,
  width = 1792,
  height = 96,
  pattern = "699",
}

tile{
  layer = 0,
  x = 1792,
  y = 608,
  width = 32,
  height = 64,
  pattern = "700",
}

tile{
  layer = 0,
  x = 1824,
  y = 608,
  width = 64,
  height = 64,
  pattern = "722",
}

tile{
  layer = 0,
  x = 1888,
  y = 608,
  width = 32,
  height = 64,
  pattern = "698",
}

tile{
  layer = 0,
  x = 2080,
  y = 608,
  width = 160,
  height = 896,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2240,
  y = 608,
  width = 32,
  height = 32,
  pattern = "3734",
}

tile{
  layer = 0,
  x = 2272,
  y = 608,
  width = 32,
  height = 32,
  pattern = "3736",
}

tile{
  layer = 0,
  x = 2304,
  y = 608,
  width = 256,
  height = 128,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2560,
  y = 608,
  width = 32,
  height = 32,
  pattern = "3734",
}

tile{
  layer = 0,
  x = 2592,
  y = 608,
  width = 32,
  height = 32,
  pattern = "3787",
}

tile{
  layer = 0,
  x = 2624,
  y = 608,
  width = 64,
  height = 64,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 2688,
  y = 608,
  width = 32,
  height = 64,
  pattern = "3724",
}

tile{
  layer = 0,
  x = 2720,
  y = 608,
  width = 96,
  height = 512,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2816,
  y = 608,
  width = 32,
  height = 32,
  pattern = "3734",
}

tile{
  layer = 0,
  x = 2848,
  y = 608,
  width = 32,
  height = 32,
  pattern = "3787",
}

tile{
  layer = 0,
  x = 2880,
  y = 608,
  width = 64,
  height = 32,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 2944,
  y = 608,
  width = 32,
  height = 32,
  pattern = "3788",
}

tile{
  layer = 0,
  x = 2976,
  y = 608,
  width = 64,
  height = 32,
  pattern = "3735",
}

tile{
  layer = 0,
  x = 3040,
  y = 608,
  width = 32,
  height = 32,
  pattern = "3772",
}

tile{
  layer = 0,
  x = 3072,
  y = 608,
  width = 128,
  height = 896,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2240,
  y = 640,
  width = 352,
  height = 64,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2592,
  y = 640,
  width = 32,
  height = 64,
  pattern = "3722",
}

tile{
  layer = 0,
  x = 2816,
  y = 640,
  width = 32,
  height = 864,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2848,
  y = 640,
  width = 32,
  height = 32,
  pattern = "3734",
}

tile{
  layer = 0,
  x = 2880,
  y = 640,
  width = 64,
  height = 32,
  pattern = "3735",
}

tile{
  layer = 0,
  x = 2944,
  y = 640,
  width = 32,
  height = 32,
  pattern = "3736",
}

tile{
  layer = 0,
  x = 2976,
  y = 640,
  width = 224,
  height = 864,
  pattern = "699",
}

tile{
  layer = 0,
  x = 1792,
  y = 672,
  width = 32,
  height = 32,
  pattern = "712",
}

tile{
  layer = 0,
  x = 1824,
  y = 672,
  width = 32,
  height = 64,
  pattern = "722",
}

tile{
  layer = 0,
  x = 1856,
  y = 672,
  width = 32,
  height = 32,
  pattern = "686",
}

tile{
  layer = 0,
  x = 1888,
  y = 672,
  width = 704,
  height = 32,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2624,
  y = 672,
  width = 32,
  height = 32,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 2656,
  y = 672,
  width = 32,
  height = 32,
  pattern = "3788",
}

tile{
  layer = 0,
  x = 2688,
  y = 672,
  width = 32,
  height = 32,
  pattern = "3736",
}

tile{
  layer = 0,
  x = 2848,
  y = 672,
  width = 352,
  height = 832,
  pattern = "699",
}

tile{
  layer = 0,
  x = 0,
  y = 704,
  width = 1760,
  height = 64,
  pattern = "699",
}

tile{
  layer = 0,
  x = 1760,
  y = 704,
  width = 32,
  height = 32,
  pattern = "700",
}

tile{
  layer = 0,
  x = 1792,
  y = 704,
  width = 64,
  height = 32,
  pattern = "722",
}

tile{
  layer = 0,
  x = 1856,
  y = 704,
  width = 32,
  height = 32,
  pattern = "698",
}

tile{
  layer = 0,
  x = 1888,
  y = 704,
  width = 672,
  height = 32,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2560,
  y = 704,
  width = 32,
  height = 32,
  pattern = "3710",
}

tile{
  layer = 0,
  x = 2592,
  y = 704,
  width = 32,
  height = 32,
  pattern = "3773",
}

tile{
  layer = 0,
  x = 2624,
  y = 704,
  width = 32,
  height = 32,
  pattern = "3788",
}

tile{
  layer = 0,
  x = 2656,
  y = 704,
  width = 32,
  height = 32,
  pattern = "3736",
}

tile{
  layer = 0,
  x = 2688,
  y = 704,
  width = 512,
  height = 384,
  pattern = "699",
}

tile{
  layer = 0,
  x = 1760,
  y = 736,
  width = 32,
  height = 32,
  pattern = "712",
}

tile{
  layer = 0,
  x = 1792,
  y = 736,
  width = 32,
  height = 64,
  pattern = "722",
}

tile{
  layer = 0,
  x = 1824,
  y = 736,
  width = 32,
  height = 32,
  pattern = "686",
}

tile{
  layer = 0,
  x = 1856,
  y = 736,
  width = 672,
  height = 32,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2528,
  y = 736,
  width = 32,
  height = 32,
  pattern = "3710",
}

tile{
  layer = 0,
  x = 2560,
  y = 736,
  width = 32,
  height = 32,
  pattern = "3773",
}

tile{
  layer = 0,
  x = 2592,
  y = 736,
  width = 32,
  height = 32,
  pattern = "3788",
}

tile{
  layer = 0,
  x = 2624,
  y = 736,
  width = 32,
  height = 32,
  pattern = "3736",
}

tile{
  layer = 0,
  x = 2656,
  y = 736,
  width = 544,
  height = 192,
  pattern = "699",
}

tile{
  layer = 0,
  x = 0,
  y = 768,
  width = 1728,
  height = 576,
  pattern = "699",
}

tile{
  layer = 0,
  x = 1728,
  y = 768,
  width = 32,
  height = 544,
  pattern = "700",
}

tile{
  layer = 0,
  x = 1760,
  y = 768,
  width = 64,
  height = 32,
  pattern = "722",
}

tile{
  layer = 0,
  x = 1824,
  y = 768,
  width = 32,
  height = 32,
  pattern = "698",
}

tile{
  layer = 0,
  x = 1856,
  y = 768,
  width = 640,
  height = 736,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2496,
  y = 768,
  width = 32,
  height = 32,
  pattern = "3710",
}

tile{
  layer = 0,
  x = 2528,
  y = 768,
  width = 32,
  height = 32,
  pattern = "3773",
}

tile{
  layer = 0,
  x = 2560,
  y = 768,
  width = 32,
  height = 32,
  pattern = "3788",
}

tile{
  layer = 0,
  x = 2592,
  y = 768,
  width = 32,
  height = 32,
  pattern = "3736",
}

tile{
  layer = 0,
  x = 2624,
  y = 768,
  width = 576,
  height = 96,
  pattern = "699",
}

tile{
  layer = 0,
  x = 1760,
  y = 800,
  width = 32,
  height = 576,
  pattern = "722",
}

tile{
  layer = 0,
  x = 1792,
  y = 800,
  width = 32,
  height = 32,
  pattern = "686",
}

tile{
  layer = 0,
  x = 1824,
  y = 800,
  width = 672,
  height = 704,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2496,
  y = 800,
  width = 32,
  height = 32,
  pattern = "3722",
}

tile{
  layer = 0,
  x = 2528,
  y = 800,
  width = 32,
  height = 32,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 2560,
  y = 800,
  width = 32,
  height = 32,
  pattern = "3724",
}

tile{
  layer = 0,
  x = 2592,
  y = 800,
  width = 608,
  height = 32,
  pattern = "699",
}

tile{
  layer = 0,
  x = 1792,
  y = 832,
  width = 32,
  height = 544,
  pattern = "698",
}

tile{
  layer = 0,
  x = 2496,
  y = 832,
  width = 32,
  height = 32,
  pattern = "3734",
}

tile{
  layer = 0,
  x = 2528,
  y = 832,
  width = 32,
  height = 32,
  pattern = "3785",
}

tile{
  layer = 0,
  x = 2560,
  y = 832,
  width = 32,
  height = 32,
  pattern = "3774",
}

tile{
  layer = 0,
  x = 2592,
  y = 832,
  width = 32,
  height = 32,
  pattern = "3712",
}

tile{
  layer = 0,
  x = 2496,
  y = 864,
  width = 32,
  height = 640,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2528,
  y = 864,
  width = 32,
  height = 32,
  pattern = "3734",
}

tile{
  layer = 0,
  x = 2560,
  y = 864,
  width = 32,
  height = 32,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 2592,
  y = 864,
  width = 32,
  height = 32,
  pattern = "3774",
}

tile{
  layer = 0,
  x = 2624,
  y = 864,
  width = 32,
  height = 32,
  pattern = "3712",
}

tile{
  layer = 0,
  x = 2528,
  y = 896,
  width = 32,
  height = 608,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2560,
  y = 896,
  width = 32,
  height = 160,
  pattern = "3722",
}

tile{
  layer = 0,
  x = 2592,
  y = 896,
  width = 32,
  height = 192,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 2624,
  y = 896,
  width = 32,
  height = 32,
  pattern = "3724",
}

tile{
  layer = 0,
  x = 2624,
  y = 928,
  width = 32,
  height = 32,
  pattern = "3774",
}

tile{
  layer = 0,
  x = 2656,
  y = 928,
  width = 32,
  height = 32,
  pattern = "3712",
}

tile{
  layer = 0,
  x = 2624,
  y = 960,
  width = 32,
  height = 160,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 2656,
  y = 960,
  width = 32,
  height = 128,
  pattern = "3724",
}

tile{
  layer = 0,
  x = 2560,
  y = 1056,
  width = 32,
  height = 32,
  pattern = "3734",
}

tile{
  layer = 0,
  x = 2560,
  y = 1088,
  width = 32,
  height = 416,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2592,
  y = 1088,
  width = 32,
  height = 32,
  pattern = "3734",
}

tile{
  layer = 0,
  x = 2656,
  y = 1088,
  width = 32,
  height = 32,
  pattern = "3776",
}

tile{
  layer = 0,
  x = 2688,
  y = 1088,
  width = 32,
  height = 32,
  pattern = "3712",
}

tile{
  layer = 0,
  x = 2592,
  y = 1120,
  width = 32,
  height = 192,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2624,
  y = 1120,
  width = 32,
  height = 32,
  pattern = "3734",
}

tile{
  layer = 0,
  x = 2656,
  y = 1120,
  width = 32,
  height = 32,
  pattern = "3787",
}

tile{
  layer = 0,
  x = 2688,
  y = 1120,
  width = 32,
  height = 32,
  pattern = "3776",
}

tile{
  layer = 0,
  x = 2720,
  y = 1120,
  width = 32,
  height = 32,
  pattern = "3712",
}

tile{
  layer = 0,
  x = 2752,
  y = 1120,
  width = 448,
  height = 32,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2624,
  y = 1152,
  width = 32,
  height = 160,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2656,
  y = 1152,
  width = 32,
  height = 160,
  pattern = "3722",
}

tile{
  layer = 0,
  x = 2688,
  y = 1152,
  width = 32,
  height = 160,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 2720,
  y = 1152,
  width = 32,
  height = 32,
  pattern = "3776",
}

tile{
  layer = 0,
  x = 2752,
  y = 1152,
  width = 32,
  height = 32,
  pattern = "3712",
}

tile{
  layer = 0,
  x = 2784,
  y = 1152,
  width = 416,
  height = 32,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2720,
  y = 1184,
  width = 32,
  height = 96,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 2752,
  y = 1184,
  width = 32,
  height = 32,
  pattern = "3776",
}

tile{
  layer = 0,
  x = 2784,
  y = 1184,
  width = 32,
  height = 32,
  pattern = "3712",
}

tile{
  layer = 0,
  x = 2752,
  y = 1216,
  width = 32,
  height = 32,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 2784,
  y = 1216,
  width = 32,
  height = 32,
  pattern = "3724",
}

tile{
  layer = 0,
  x = 2752,
  y = 1248,
  width = 32,
  height = 32,
  pattern = "3788",
}

tile{
  layer = 0,
  x = 2784,
  y = 1248,
  width = 32,
  height = 32,
  pattern = "3772",
}

tile{
  layer = 0,
  x = 2720,
  y = 1280,
  width = 32,
  height = 32,
  pattern = "3788",
}

tile{
  layer = 0,
  x = 2752,
  y = 1280,
  width = 32,
  height = 32,
  pattern = "3736",
}

tile{
  layer = 0,
  x = 2784,
  y = 1280,
  width = 416,
  height = 224,
  pattern = "699",
}

tile{
  layer = 0,
  x = 1728,
  y = 1312,
  width = 32,
  height = 32,
  pattern = "712",
}

tile{
  layer = 0,
  x = 2592,
  y = 1312,
  width = 32,
  height = 32,
  pattern = "3710",
}

tile{
  layer = 0,
  x = 2624,
  y = 1312,
  width = 32,
  height = 32,
  pattern = "3711",
}

tile{
  layer = 0,
  x = 2656,
  y = 1312,
  width = 32,
  height = 32,
  pattern = "3773",
}

tile{
  layer = 0,
  x = 2688,
  y = 1312,
  width = 32,
  height = 32,
  pattern = "3788",
}

tile{
  layer = 0,
  x = 2720,
  y = 1312,
  width = 32,
  height = 32,
  pattern = "3736",
}

tile{
  layer = 0,
  x = 2752,
  y = 1312,
  width = 448,
  height = 192,
  pattern = "699",
}

tile{
  layer = 0,
  x = 0,
  y = 1344,
  width = 1696,
  height = 96,
  pattern = "699",
}

tile{
  layer = 0,
  x = 1696,
  y = 1344,
  width = 32,
  height = 64,
  pattern = "700",
}

tile{
  layer = 0,
  x = 1728,
  y = 1344,
  width = 64,
  height = 32,
  pattern = "722",
}

tile{
  layer = 0,
  x = 2592,
  y = 1344,
  width = 32,
  height = 32,
  pattern = "3722",
}

tile{
  layer = 0,
  x = 2624,
  y = 1344,
  width = 64,
  height = 32,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 2688,
  y = 1344,
  width = 32,
  height = 192,
  pattern = "3724",
}

tile{
  layer = 0,
  x = 2720,
  y = 1344,
  width = 480,
  height = 160,
  pattern = "699",
}

tile{
  layer = 0,
  x = 1728,
  y = 1376,
  width = 32,
  height = 96,
  pattern = "722",
}

tile{
  layer = 0,
  x = 1760,
  y = 1376,
  width = 32,
  height = 32,
  pattern = "686",
}

tile{
  layer = 0,
  x = 1792,
  y = 1376,
  width = 800,
  height = 128,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2592,
  y = 1376,
  width = 32,
  height = 32,
  pattern = "3734",
}

tile{
  layer = 0,
  x = 2624,
  y = 1376,
  width = 32,
  height = 32,
  pattern = "3785",
}

tile{
  layer = 0,
  x = 2656,
  y = 1376,
  width = 32,
  height = 160,
  pattern = "3723",
}

tile{
  layer = 0,
  x = 1696,
  y = 1408,
  width = 32,
  height = 32,
  pattern = "712",
}

tile{
  layer = 0,
  x = 1760,
  y = 1408,
  width = 32,
  height = 64,
  pattern = "698",
}

tile{
  layer = 0,
  x = 2592,
  y = 1408,
  width = 32,
  height = 96,
  pattern = "699",
}

tile{
  layer = 0,
  x = 2624,
  y = 1408,
  width = 32,
  height = 128,
  pattern = "3722",
}

tile{
  layer = 0,
  x = 0,
  y = 1440,
  width = 1664,
  height = 32,
  pattern = "699",
}

tile{
  layer = 0,
  x = 1664,
  y = 1440,
  width = 32,
  height = 32,
  pattern = "712",
}

tile{
  layer = 0,
  x = 1696,
  y = 1440,
  width = 64,
  height = 32,
  pattern = "722",
}

tile{
  layer = 0,
  x = 0,
  y = 1472,
  width = 1632,
  height = 32,
  pattern = "699",
}

tile{
  layer = 0,
  x = 1632,
  y = 1472,
