properties{
  x = -16,
  y = 360,
  width = 168,
  height = 16,
  stops_hero = true,
  stops_npcs = true,
  stops_enemies = true,
  stops_blocks = true,
  stops_projectiles = true,
}

enemy{
  layer = 0,
  x = 744,
  y = 381,
  direction = 0,
  breed = "e_slime",
}

npc{
  name = "tutorial3.sign",
  layer = 0,
  x = 208,
  y = 197,
  direction = 3,
  subtype = 1,
  sprite = "sign",
}

npc{
  name = "tutorial3.sign2",
  layer = 0,
  x = 1112,
  y = 181,
  direction = 3,
  subtype = 1,
  sprite = "sign",
}

enemy{
  layer = 0,
  x = 208,
  y = 517,
  direction = 0,
  breed = "a_knight",
}

